ï»¿UniqueID,Database,County where tick found,State,Year,Date tick found,Host,"Host Genus, Family, or Order",Host_taxon_1,Host_taxon_2,Host_taxon_3,Genus,Species(2016),Tick_Taxon,Lifestage_not_specified,Adult_Female,Adult_Male,Adults,Nymph,Larva,Submission,Total#/submission,Comments
TD3444,TRL1995_2012,Somerset,PA,1997,7/9/1997,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD3445,TRL1995_2012,Somerset,PA,1997,7/17/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD3446,TRL1995_2012,Somerset,PA,1997,7/23/1997,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3447,TRL1995_2012,Warren County,PA,1997,7/29/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,muris,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD3449,TRL1995_2012,Somerset,PA,1997,8/8/1997,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3451,TRL1995_2012,Cambria,PA,1997,8/26/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3452,TRL1995_2012,Snyder,PA`,1997,9/4/1997,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3453,TRL1995_2012,Cumberland,PA,1997,9/5/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3455,TRL1995_2012,Somerset,PA,1997,9/26/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3459,TRL1995_2012,Lebanon,PA,1997,10/29/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3460,TRL1995_2012,Indiana,PA,1997,11/3/1997,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3461,TRL1995_2012,Northumberland,PA,1998,1/13/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3462,TRL1995_2012,Somerset,PA,1998,4/17/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3463,TRL1995_2012,Centre,PA,1998,4/22/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3464,TRL1995_2012,Clearfield,PA,1998,4/27/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3466,TRL1995_2012,No record,PA,1998,4/27/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,1,2,0,0,1,2,
TD3467,TRL1995_2012,No record,PA,1998,4/27/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3468,TRL1900_1993,Pike,PA,1998,4/29/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3470,TRL1995_2012,No record,PA,1998,4/30/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3471,TRL1995_2012,Indiana,PA,1998,5/1/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3472,TRL1995_2012,Lawrence,PA,1998,5/5/1998,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3473,TRL1995_2012,Northumberland,PA,1998,5/5/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3474,TRL1995_2012,Indiana,PA,1998,5/5/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3475,TRL1995_2012,Indiana,PA,1998,5/5/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3476,TRL1995_2012,Indiana,PA,1998,5/19/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3477,TRL1995_2012,No record,PA,1998,5/19/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3478,TRL1995_2012,Crawford,PA,1998,5/22/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3479,TRL1995_2012,Union,PA,1998,6/1/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3480,TRL1995_2012,Luzerne,PA,1998,6/1/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3481,TRL1995_2012,Lawrence,PA,1998,6/1/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3482,TRL1995_2012,Cumberland,PA,1998,6/1/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD3484,TRL1995_2012,Somerset,PA,1998,6/4/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3486,TRL1995_2012,Fayette,PA,1998,6/12/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3487,TRL1995_2012,Crawford,PA,1998,6/17/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3488,TRL1995_2012,Centre,PA,1998,6/18/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3490,TRL1995_2012,Blair,PA,1998,6/29/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3493,TRL1995_2012,York,PA,1998,7/1/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD3495,TRL1995_2012,Cambria,PA,1998,7/13/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD3497,TRL1995_2012,Somerset,PA,1998,7/15/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3498,TRL1995_2012,Northumberland,PA,1998,7/21/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,0,0,1,0,1,1,
TD3499,TRL1995_2012,No record,PA,1998,7/28/1998,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3500,TRL1995_2012,Forest,PA,1998,7/29/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3501,TRL1995_2012,Lawrence,PA,1998,7/31/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3502,TRL1995_2012,Lawrence,PA,1998,8/18/1998,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3503,TRL1995_2012,Crawford,PA,1998,8/19/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3504,TRL1995_2012,Northumberland,PA,1998,9/1/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3505,TRL1995_2012,Crawford,PA,1998,9/1/1998,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,0,1,1,1,
TD3506,TRL1995_2012,Cambria,PA,1998,9/5/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3507,TRL1995_2012,Somerset,PA,1998,9/15/1998,Human,Homo sapiens,Human,NA,NA,Ixodidae,Not determined,Other,0,0,0,0,0,1,1,1,
TD3508,TRL1995_2012,Indiana,PA,1998,11/4/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3509,TRL1995_2012,Northumberland,PA,1998,11/20/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3510,TRL1995_2012,Lebanon,PA,1998,11/24/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3511,TRL1995_2012,Northumberland,PA,1998,11/30/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3512,TRL1995_2012,Clearfield,PA,1998,11/30/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3513,TRL1995_2012,Potter,PA,1998,12/4/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3515,TRL1995_2012,Bucks,PA,1998,12/15/1998,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3469,TRL1995_2012,Somerset,PA,1998,4/30/1998,No record,No record,No record,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3485,TRL1995_2012,Lawrence,PA,1998,6/11/1998,No record,No record,No record,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3516,TRL1995_2012,Northumberland,PA,1999,1/6/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,1,0,0,0,0,0,1,1,
TD3517,TRL1995_2012,Indiana,PA,1999,3/24/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3518,TRL1995_2012,Indiana,PA,1999,3/31/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3520,TRL1995_2012,Buckingham,VA,1999,4/9/1999,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3521,TRL1995_2012,Snyder?,PA,1999,4/15/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3522,TRL1995_2012,Lawrence,PA,1999,4/21/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3523,TRL1995_2012,Lawrence,PA,1999,4/29/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3524,TRL1995_2012,Cambria,PA,1999,5/6/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3525,TRL1995_2012,Cambria,PA,1999,5/10/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD3526,TRL1995_2012,Northumberland,PA,1999,5/11/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3527,TRL1995_2012,Indiana,PA,1999,5/12/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3528,TRL1995_2012,Lawrence,PA,1999,5/13/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3529,TRL1995_2012,Somerset,PA,1999,5/13/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD3530,TRL1995_2012,Lawrence,PA,1999,5/17/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3532,TRL1995_2012,Lawrence,PA,1999,5/20/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3533,TRL1995_2012,Lawrence,PA,1999,5/24/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD3534,TRL1995_2012,Northumberland,PA,1999,5/27/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD3536,TRL1995_2012,Clearfield,PA,1999,6/1/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3537,TRL1995_2012,Blair,PA,1999,6/3/1999,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3538,TRL1995_2012,Dandridge TN,TN,1999,6/7/1999,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3540,TRL1995_2012,Northumberland,PA,1999,6/15/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3541,TRL1995_2012,Cambria,PA,1999,6/15/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3542,TRL1995_2012,Cambria,PA,1999,6/22/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3544,TRL1995_2012,Lawrence,PA,1999,6/25/1999,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD3545,TRL1995_2012,Crawford,PA,1999,6/25/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3546,TRL1995_2012,Forest,PA,1999,7/2/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3549,TRL1995_2012,Venango,PA,1999,7/6/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,marxi,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD3550,TRL1995_2012,Indiana Co.,PA,1999,7/9/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3551,TRL1995_2012,Lawrence,PA,1999,7/12/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,1,1,0,0,1,1,
TD3553,TRL1995_2012,Northumberland,PA,1999,7/13/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3554,TRL1995_2012,Indiana,PA,1999,7/14/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3555,TRL1995_2012,Blair,PA,1999,7/20/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,1,1,0,0,1,1,
TD3556,TRL1995_2012,Somerset,PA,1999,7/20/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3557,TRL1995_2012,Lawrence,PA,1999,7/21/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3559,TRL1995_2012,Crawford,PA,1999,7/26/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3561,TRL1995_2012,Somerset,PA,1999,8/3/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3562,TRL1995_2012,Lawrence,PA,1999,8/4/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3563,TRL1995_2012,Indiana,PA,1999,8/6/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3566,TRL1995_2012,Somerset,PA,1999,9/9/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3567,TRL1995_2012,Somerset,PA,1999,9/13/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3568,TRL1995_2012,Northid,PA,1999,9/20/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3570,TRL1995_2012,Elk,PA,1999,11/19/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,1,0,0,0,0,0,1,1,
TD3572,TRL1995_2012,Cambria,PA,1999,11/30/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3573,TRL1995_2012,Lawrence,PA,1999,12/2/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3574,TRL1995_2012,Centre,PA,1999,12/6/1999,Human,Homo sapiens,Human,NA,NA,Dermacentor,albipictus,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3575,TRL1995_2012,Clinton,PA,1999,12/7/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3576,TRL1995_2012,Northumberland,PA,1999,12/10/1999,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3603,TRL1995_2012,Luzerne,PA,2000,6/7/2000,Dog,Canis,Dog,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3641,TRL1995_2012,Northumberland,PA,2000,11/9/2000,Horse,Equus,Other mammal,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3578,TRL1995_2012,Chester,PA,2000,1/4/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3579,TRL1995_2012,Somerset,PA,2000,1/19/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3583,TRL1995_2012,Cambria,PA,2000,4/14/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD3584,TRL1995_2012,Somerset,PA,2000,4/20/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,1,1,0,0,1,1,
TD3585,TRL1995_2012,Indiana,PA,2000,4/20/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3586,TRL1995_2012,No record,PA,2000,4/28/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3587,TRL1995_2012,Northumberland,PA,2000,4/28/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3588,TRL1995_2012,Cambria,PA,2000,5/2/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3589,TRL1995_2012,Northumberland,PA or NC,2000,5/4/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3590,TRL1995_2012,Somerset,PA,2000,5/4/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3591,TRL1995_2012,Lawrence,PA,2000,5/11/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3593,TRL1995_2012,Snyder,PA,2000,5/22/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3594,TRL1995_2012,Northumberland,PA,2000,5/23/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3597,TRL1995_2012,Somerset,PA,2000,5/30/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3598,TRL1995_2012,Lawrence,PA,2000,5/31/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD3600,TRL1995_2012,Indiana,PA,2000,6/5/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3601,TRL1995_2012,Indiana,PA,2000,6/6/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3602,TRL1995_2012,Indiana,PA,2000,6/7/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3604,TRL1995_2012,Indiana,PA,2000,6/8/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD3605,TRL1995_2012,Cambria,PA,2000,6/13/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3606,TRL1995_2012,Indiana,PA,2000,6/13/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3607,TRL1995_2012,Luzerne,PA,2000,6/14/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3608,TRL1995_2012,Somerset,PA,2000,6/15/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3609,TRL1995_2012,Snyder,PA,2000,6/15/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3610,TRL1995_2012,Somerset,PA,2000,6/20/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,0,0,0,1,0,1,1,
TD3611,TRL1995_2012,Snyder,PA,2000,6/27/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3612,TRL1995_2012,Lawrence,PA,2000,6/27/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,1,0,1,0,0,1,1,
TD3613,TRL1995_2012,Northumberland,PA,2000,6/28/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3614,TRL1995_2012,Monroe,PA,2000,6/29/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3617,TRL1995_2012,Northumberland,PA,2000,6/30/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3618,TRL1995_2012,Curwensville,PA,2000,6/30/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,0,0,0,1,0,1,1,
TD3620,TRL1995_2012,Somerset,PA,2000,7/11/2000,Human,Homo sapiens,Human,NA,NA,Amblyomma,americanum,Amblyomma sp.,0,1,0,1,0,0,1,1,
TD3621,TRL1995_2012,Cambria,PA,2000,7/17/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3622,TRL1995_2012,Dauphin,PA,2000,7/17/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3623,TRL1995_2012,Snyder,PA,2000,7/17/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3624,TRL1995_2012,Indiana,PA,2000,7/28/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3626,TRL1995_2012,Northumberland,PA,2000,8/1/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3627,TRL1995_2012,Lawrence,PA,2000,8/1/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD3628,TRL1995_2012,Snyder,PA,2000,8/4/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,0,1,1,0,0,1,1,
TD3629,TRL1995_2012,Somerset,PA,2000,8/11/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3630,TRL1995_2012,Cambria,PA,2000,8/21/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,1,0,1,0,0,1,1,
TD3631,TRL1995_2012,Canada,PA,2000,8/24/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3632,TRL1995_2012,Lawrence,PA,2000,9/8/2000,Human,Homo sapiens,Human,NA,NA,Dermacentor,variabilis,Dermacentor sp.,0,1,0,1,0,0,1,1,
TD3633,TRL1995_2012,Somerset,PA,2000,9/11/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,dentatus,Other Ixodes sp.,0,0,0,0,1,0,1,1,
TD3635,TRL1995_2012,Potter,PA,2000,10/2/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,1,0,0,0,0,0,1,1,
TD3637,TRL1995_2012,Cambria,PA,2000,10/25/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,cookei,I. cookei,0,0,0,0,1,0,1,1,
TD3639,TRL1995_2012,No record,PA,2000,11/2/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3640,TRL1995_2012,Snyder,PA,2000,11/2/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,scapularis,I. scapularis,0,1,0,1,0,0,1,1,
TD3642,TRL1995_2012,Snyder,PA,2000,11/14/2000,Human,Homo sapiens,Human,NA,NA,Ixodes,sp.,Other Ixodes sp.,0,1,0,1,0,0,1,1,
