Log,Collected,WOTY,Received,Species,Stage,Bloodfed?,Host,Infected?,County,Count,Event Count
LDS-13-500,11/21/2013 0:00,,11/21/2013 0:00,Ixodes scapularis,F,N,Human,Y,Johnson,1,1
LDS-13-501,12/3/2013 0:00,,12/3/2013 0:00,Ixodes scapularis,F,Y,Dog,N,Polk,1,1
LDS-13-502,12/3/2013 0:00,,12/3/2013 0:00,Ixodes scapularis,F,Y,Dog,Y,Story,1,1
LDS-13-503,12/3/2013 0:00,,12/3/2013 0:00,Ixodes scapularis,F,N,Dog,N,Boone,1,1
LDS-13-504,12/3/2013 0:00,,12/3/2013 0:00,Ixodes scapularis,F,N,Human,Y,Iowa,1,1
LDS-13-505,3/13/2013 0:00,,3/13/2013 0:00,Ixodes scapularis,F,Y,Human,N,Iowa,1,1
LDS-13-510,11/21/2013 0:00,,11/21/2013 0:00,Ixodes scapularis,F,N,Human,X,Jackson,1,1
LDS-13-512,11/21/2013 0:00,,11/21/2013 0:00,Ixodes scapularis,F,N,Human,X,Dubuque,1,1
LDS-90-002,3/16/1990 0:00,11,,Ixodes scapularis,F,,Human,,Muscatine,1,1
LDS-90-010,4/16/1990 0:00,16,,Ixodes scapularis,F,Y,Human,Y,Muscatine,1,1
LDS-90-021,4/24/1990 0:00,17,,Ixodes scapularis,F,,,,Delaware,1,1
LDS-90-057a,5/3/1990 0:00,18,,Ixodes scapularis,F,,Human,N,Allamakee,1,1
LDS-90-057b,5/3/1990 0:00,18,,Ixodes scapularis,F,,Human,Y,Allamakee,1,0
LDS-90-091,5/13/1990 0:00,19,5/15/1990 0:00,Ixodes scapularis,F,,Human,,Jackson,1,1
LDS-90-104,5/14/1990 0:00,20,5/16/1990 0:00,Ixodes scapularis,F,,Human,,Dubuque,1,1
LDS-90-108,5/13/1990 0:00,20,5/16/1990 0:00,Ixodes scapularis,M,,Human,N,Linn,1,1
LDS-90-198,5/29/1990 0:00,22,5/29/1990 0:00,Ixodes scapularis,F,,,,Linn,1,1
LDS-90-222,5/28/1990 0:00,22,5/30/1990 0:00,Ixodes scapularis,F,,Human,,Dallas,1,1
LDS-90-238,5/30/1990 0:00,22,6/1/1990 0:00,Ixodes scapularis,N,,Human,,Floyd,1,1
LDS-90-282,6/6/1990 0:00,23,6/7/1990 0:00,Ixodes scapularis,F,,Human,,OOS - Wisconsin,0,0
LDS-90-350,6/16/1990 0:00,24,6/19/1990 0:00,Ixodes scapularis,F,,Human,,Cerro Gordo,1,1
LDS-90-382,6/28/1990 0:00,26,6/28/1990 0:00,Ixodes scapularis,N,,Human,,Linn,1,1
LDS-90-553,9/29/1990 0:00,39,10/1/1990 0:00,Ixodes scapularis,M,,Human,Y,Allamakee,1,1
LDS-90-557,10/27/1990 0:00,43,10/24/1990 0:00,Ixodes scapularis,F,,Human,,Linn,1,
LDS-90-558a,11/6/1990 0:00,45,11/6/1990 0:00,Ixodes scapularis,F,Y,Human,,OOS - Illinois,0,0
LDS-90-558b,11/6/1990 0:00,45,11/6/1990 0:00,Ixodes scapularis,M,Y,Human,,OOS - Illinois,0,0
LDS-90-567,11/17/1990 0:00,46,,Ixodes scapularis,F,,Human,,OOS - Wisconsin,0,0
LDS-90-569,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-570,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-571,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-572,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-573,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-574,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-575,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-576,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-577,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-578,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-579,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-580,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-581,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-582,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-583,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-584,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585a,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585aa,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585b,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585bb,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585c,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585cc,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585d,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585dd,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585e,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585ee,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585f,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585ff,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585g,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585gg,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585h,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585hh,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585i,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585ii,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585j,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585jj,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585k,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585kk,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585l,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585ll,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585m,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585mm,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585n,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585nn,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585o,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585oo,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585p,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585pp,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585q,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585qq,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585r,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585rr,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585s,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,Y,Allamakee,0,0
LDS-90-585ss,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585t,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585tt,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585u,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585uu,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585v,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585w,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585x,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585y,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-585z,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,N,Y,,N,Allamakee,0,0
LDS-90-586,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-587,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-588,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-589,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-590,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-591,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-592,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-593,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-594,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-595,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-596,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-597,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-598,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-599,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-600,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-601,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-602,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-603,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,Y,Allamakee,0,0
LDS-90-604,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,Y,Allamakee,0,0
LDS-90-605,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-606,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,F,,,Y,Allamakee,0,0
LDS-90-607,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-608,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-609,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-610,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-611,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-612,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-613,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-614,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-615,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-616,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-617,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-618,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-619,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-620,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-621,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-622,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-623,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-624,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-625,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-626,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-627,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-628,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-629,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-630,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-631,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-632,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-633,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-634,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-635,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-636,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-637,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-638,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-639,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-640,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-641,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-642,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-643,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-644,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-645,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-646,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-647,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-648,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-649,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-650,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-651,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-652,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-653,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-654,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-655,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-656,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-657,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-658,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-659,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-660,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-661,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-662,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-663,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-664,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-665,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-666,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-667,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-668,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-669,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-670,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-671,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-672,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-673,6/8/1990 0:00,23,6/8/1990 0:00,Ixodes scapularis,L,Y,,,Allamakee,0,0
LDS-90-676,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-677,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-678,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-679,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-680,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-681,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-682,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-683,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-684,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-685,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-686,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-687,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-688,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-689,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-690,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-691,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-692,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-693,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-694,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-695,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-696,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-697,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-698,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-699,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-700,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-701,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-702,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-703,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-704,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-705,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,F,,,N,Allamakee,0,0
LDS-90-706,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-707,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-708,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-709,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-710,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-711,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-712,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-713,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-714,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-90-715,10/31/1990 0:00,44,10/31/1990 0:00,Ixodes scapularis,M,,,N,Allamakee,0,0
LDS-91-009,4/5/1991 0:00,14,4/24/1991 0:00,Ixodes scapularis,N,,Human,N,Muscatine,1,1
LDS-91-016,4/26/1991 0:00,17,4/26/1991 0:00,Ixodes scapularis,F,,Human,N,Muscatine,1,1
LDS-91-024,4/25/1991 0:00,17,4/30/1991 0:00,Ixodes scapularis,F,,Dog,N,Winnebago,1,1
LDS-91-025,4/27/1991 0:00,17,4/30/1991 0:00,Ixodes scapularis,F,,None,N,Marshall,1,1
LDS-91-027a,4/23/1991 0:00,17,4/30/1991 0:00,Ixodes scapularis,F,,Human,N,OOS - Missouri,0,0
LDS-91-099,5/20/1991 0:00,21,5/28/1991 0:00,Ixodes scapularis,N,,Human,N,Muscatine,1,1
LDS-91-106,,,,Ixodes scapularis,F,,Human,N,OOS - Wisconsin,0,0
LDS-91-128,6/6/1991 0:00,23,6/11/1991 0:00,Ixodes scapularis,N,,Human,N,Muscatine,1,1
LDS-91-157,6/28/1991 0:00,26,7/3/1991 0:00,Ixodes scapularis,N,,Human,N,Muscatine,1,1
LDS-91-162e,7/1/1991 0:00,27,7/9/1991 0:00,Ixodes scapularis,M,,Dog,N,Clayton,1,1
LDS-91-246,10/28/1991 0:00,44,10/30/1991 0:00,Ixodes scapularis,F,,Human,N,OOS - Missouri,0,0
LDS-91-247,10/29/1991 0:00,44,10/20/1991 0:00,Ixodes scapularis,F,Y,Human,N,Dubuque,1,1
LDS-91-250,11/19/1991 0:00,47,12/2/1991 0:00,Ixodes scapularis,M,,Human,N,Allamakee,1,1
LDS-91-251,12/10/1991 0:00,50,12/19/1991 0:00,Ixodes scapularis,F,,Human,N,Muscatine,1,1
LDS-91-252,11/15/1991 0:00,46,1/25/1992 0:00,Ixodes scapularis,M,,Human,N,Muscatine,1,1
LDS-91-255,,,,Ixodes scapularis,,,Dog,N,Dallas,1,1
LDS-91-256,,,,Ixodes scapularis,,,Dog,N,Hamilton,1,1
LDS-92-001,3/7/1992 0:00,10,3/16/1992 0:00,Ixodes scapularis,F,,Human,N,Allamakee,1,1
